https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume WAVES
1596067200,2020-07-30 00:00:00,WAVES/USD,1.509,1.63,1.5,1.538,60200.42,39149.19
1595980800,2020-07-29 00:00:00,WAVES/USD,1.485,1.529,1.482,1.509,52370.44,34774.51
1595894400,2020-07-28 00:00:00,WAVES/USD,1.463,1.521,1.45,1.485,56107.08,37701.64
1595808000,2020-07-27 00:00:00,WAVES/USD,1.537,1.537,1.37,1.463,89187.08,60834.66
1595721600,2020-07-26 00:00:00,WAVES/USD,1.539,1.551,1.45,1.537,61191.3,40423.89
1595635200,2020-07-25 00:00:00,WAVES/USD,1.568,1.605,1.511,1.539,61620.71,39332.59
1595548800,2020-07-24 00:00:00,WAVES/USD,1.577,1.697,1.53,1.568,65236.7,41274.26
1595462400,2020-07-23 00:00:00,WAVES/USD,1.664,1.709,1.552,1.577,64183.84,39172.29
1595376000,2020-07-22 00:00:00,WAVES/USD,1.66,1.744,1.632,1.664,66394.14,39302.78
1595289600,2020-07-21 00:00:00,WAVES/USD,1.622,1.747,1.55,1.66,64336.42,39114.7
1595203200,2020-07-20 00:00:00,WAVES/USD,1.444,1.733,1.429,1.622,70984.72,45748.86
1595116800,2020-07-19 00:00:00,WAVES/USD,1.477,1.5,1.412,1.444,56774.83,39060.08
1595030400,2020-07-18 00:00:00,WAVES/USD,1.463,1.54,1.41,1.477,51502.02,35056.51
1594944000,2020-07-17 00:00:00,WAVES/USD,1.364,1.53,1.314,1.463,59449.5,42266.35
1594857600,2020-07-16 00:00:00,WAVES/USD,1.332,1.535,1.214,1.364,72756.72,53190.87
1594771200,2020-07-15 00:00:00,WAVES/USD,1.292,1.41,1.273,1.332,54226.42,40107.84
1594684800,2020-07-14 00:00:00,WAVES/USD,1.185,1.303,1.169,1.292,52932.51,42854.95
1594598400,2020-07-13 00:00:00,WAVES/USD,1.21,1.218,1.176,1.185,39076.38,32597.6
1594512000,2020-07-12 00:00:00,WAVES/USD,1.191,1.22,1.178,1.21,36648.8,30587.62
1594425600,2020-07-11 00:00:00,WAVES/USD,1.161,1.2,1.147,1.191,38312.78,32668.95
1594339200,2020-07-10 00:00:00,WAVES/USD,1.177,1.204,1.14,1.161,45524.78,38658.01
1594252800,2020-07-09 00:00:00,WAVES/USD,1.199,1.219,1.155,1.177,42798.61,35923.23
1594166400,2020-07-08 00:00:00,WAVES/USD,1.162,1.211,1.148,1.199,48122.52,40488.37
1594080000,2020-07-07 00:00:00,WAVES/USD,1.142,1.164,1.132,1.162,37778.92,32719.47
1593993600,2020-07-06 00:00:00,WAVES/USD,1.138,1.16,1.121,1.142,39033.66,34177.06
1593907200,2020-07-05 00:00:00,WAVES/USD,1.142,1.15,1.121,1.138,36588.69,32230.44
1593820800,2020-07-04 00:00:00,WAVES/USD,1.129,1.149,1.129,1.142,36050.27,31628.23
1593734400,2020-07-03 00:00:00,WAVES/USD,1.145,1.15,1.129,1.129,37086.95,32472.07
1593648000,2020-07-02 00:00:00,WAVES/USD,1.161,1.19,1.123,1.145,25312.52,21804.94
1593561600,2020-07-01 00:00:00,WAVES/USD,1.13,1.163,1.13,1.161,34180.18,29867.86
1593475200,2020-06-30 00:00:00,WAVES/USD,1.161,1.167,1.128,1.13,35713.49,31140.72
1593388800,2020-06-29 00:00:00,WAVES/USD,1.159,1.172,1.13,1.161,33370.29,28893.66
1593302400,2020-06-28 00:00:00,WAVES/USD,1.139,1.17,1.123,1.159,36655.55,31926.81
1593216000,2020-06-27 00:00:00,WAVES/USD,1.174,1.181,1.11,1.139,40540.9,34889.13
1593129600,2020-06-26 00:00:00,WAVES/USD,1.182,1.197,1.165,1.174,37764.79,31955.16
1593043200,2020-06-25 00:00:00,WAVES/USD,1.195,1.2,1.17,1.182,41143.9,34613.47
1592956800,2020-06-24 00:00:00,WAVES/USD,1.24,1.25,1.181,1.195,42722.84,35171.23
1592870400,2020-06-23 00:00:00,WAVES/USD,1.226,1.268,1.221,1.24,39930.88,32134.81
1592784000,2020-06-22 00:00:00,WAVES/USD,1.216,1.238,1.212,1.226,37104.21,30142.56
1592697600,2020-06-21 00:00:00,WAVES/USD,1.21,1.235,1.206,1.216,37996.64,31074.99
1592611200,2020-06-20 00:00:00,WAVES/USD,1.229,1.239,1.195,1.21,38990.96,32026.24
1592524800,2020-06-19 00:00:00,WAVES/USD,1.237,1.25,1.21,1.229,36311.78,29446.5
1592438400,2020-06-18 00:00:00,WAVES/USD,1.258,1.264,1.222,1.237,31062.79,24918.91
1592352000,2020-06-17 00:00:00,WAVES/USD,1.254,1.295,1.216,1.258,40871.76,32524.56
1592265600,2020-06-16 00:00:00,WAVES/USD,1.186,1.299,1.177,1.254,47454.17,38449.5
1592179200,2020-06-15 00:00:00,WAVES/USD,1.192,1.2,1.11,1.186,39059.25,33637.86
1592092800,2020-06-14 00:00:00,WAVES/USD,1.247,1.256,1.179,1.192,40235.52,33017.17
1592006400,2020-06-13 00:00:00,WAVES/USD,1.191,1.258,1.184,1.247,41251.29,33751.01
1591920000,2020-06-12 00:00:00,WAVES/USD,1.144,1.213,1.133,1.191,40268.26,34185.08
1591833600,2020-06-11 00:00:00,WAVES/USD,1.244,1.29,1.13,1.144,47618.69,38998.21
1591747200,2020-06-10 00:00:00,WAVES/USD,1.169,1.3,1.158,1.244,49699.7,41018.24
1591660800,2020-06-09 00:00:00,WAVES/USD,1.171,1.175,1.157,1.169,37365.37,32035.11
1591574400,2020-06-08 00:00:00,WAVES/USD,1.127,1.19,1.127,1.171,37586.82,32476.32
1591488000,2020-06-07 00:00:00,WAVES/USD,1.148,1.158,1.118,1.127,23396.48,20436.45
1591401600,2020-06-06 00:00:00,WAVES/USD,1.136,1.183,1.12,1.148,41502.95,36290.97
1591315200,2020-06-05 00:00:00,WAVES/USD,1.127,1.145,1.115,1.136,26456.96,23396.78
1591228800,2020-06-04 00:00:00,WAVES/USD,1.103,1.16,1.097,1.127,34168.45,30359.12
1591142400,2020-06-03 00:00:00,WAVES/USD,1.104,1.12,1.092,1.103,10891.97,9836.67
1591056000,2020-06-02 00:00:00,WAVES/USD,1.104,1.104,1.104,1.104,0.0,0.0
1590969600,2020-06-01 00:00:00,WAVES/USD,1.085,1.119,1.085,1.104,19247.26,17360.73
1590883200,2020-05-31 00:00:00,WAVES/USD,1.114,1.15,1.085,1.085,26868.36,24139.17
1590796800,2020-05-30 00:00:00,WAVES/USD,1.079,1.122,1.071,1.114,19127.52,17582.48
1590710400,2020-05-29 00:00:00,WAVES/USD,1.079,1.092,1.065,1.079,35104.91,32516.52
1590624000,2020-05-28 00:00:00,WAVES/USD,1.08,1.084,1.062,1.079,34623.9,32243.01
1590537600,2020-05-27 00:00:00,WAVES/USD,1.082,1.092,1.059,1.08,38122.34,35369.88
1590451200,2020-05-26 00:00:00,WAVES/USD,1.066,1.14,1.059,1.082,46292.89,42765.18
1590364800,2020-05-25 00:00:00,WAVES/USD,1.029,1.078,1.018,1.066,33834.21,32261.74
1590278400,2020-05-24 00:00:00,WAVES/USD,1.077,1.096,1.024,1.029,36931.01,34732.91
1590192000,2020-05-23 00:00:00,WAVES/USD,1.063,1.092,1.035,1.077,35273.16,33062.3
1590105600,2020-05-22 00:00:00,WAVES/USD,1.024,1.09,1.0,1.063,35581.37,34194.35
1590019200,2020-05-21 00:00:00,WAVES/USD,1.056,1.143,1.0,1.024,54088.09,51053.45
1589932800,2020-05-20 00:00:00,WAVES/USD,1.062,1.079,1.04,1.056,35874.29,33824.86
1589846400,2020-05-19 00:00:00,WAVES/USD,1.061,1.069,1.046,1.062,33276.88,31467.94
1589760000,2020-05-18 00:00:00,WAVES/USD,1.048,1.074,1.039,1.061,35050.22,33193.1
1589673600,2020-05-17 00:00:00,WAVES/USD,1.029,1.089,1.023,1.048,37304.24,35268.73
1589587200,2020-05-16 00:00:00,WAVES/USD,1.019,1.047,1.015,1.029,35167.08,34079.71
1589500800,2020-05-15 00:00:00,WAVES/USD,1.056,1.058,1.015,1.019,35561.88,34075.65
1589414400,2020-05-14 00:00:00,WAVES/USD,1.059,1.083,1.042,1.056,35862.82,33799.01
1589328000,2020-05-13 00:00:00,WAVES/USD,1.082,1.17,1.051,1.059,61046.83,55746.43
1589241600,2020-05-12 00:00:00,WAVES/USD,0.9438,1.1,0.931,1.082,58382.54,56575.28
1589155200,2020-05-11 00:00:00,WAVES/USD,0.9674,0.9765,0.9143,0.9438,32841.27,34318.47
1589068800,2020-05-10 00:00:00,WAVES/USD,1.043,1.043,0.9235,0.9674,38173.03,39502.19
1588982400,2020-05-09 00:00:00,WAVES/USD,1.054,1.06,1.038,1.043,35386.13,33737.8
1588896000,2020-05-08 00:00:00,WAVES/USD,1.042,1.069,1.018,1.054,43517.4,41790.62
1588809600,2020-05-07 00:00:00,WAVES/USD,1.037,1.057,1.015,1.042,43191.86,41775.22
1588723200,2020-05-06 00:00:00,WAVES/USD,1.055,1.057,1.024,1.037,37198.85,35629.55
1588636800,2020-05-05 00:00:00,WAVES/USD,1.075,1.079,1.031,1.055,33917.05,32093.5
1588550400,2020-05-04 00:00:00,WAVES/USD,1.061,1.1,1.012,1.075,43194.5,41393.55
1588464000,2020-05-03 00:00:00,WAVES/USD,1.088,1.1,1.053,1.061,35130.81,32600.07
1588377600,2020-05-02 00:00:00,WAVES/USD,1.077,1.088,1.066,1.088,37760.84,35007.75
1588291200,2020-05-01 00:00:00,WAVES/USD,1.064,1.094,1.05,1.077,36023.82,33422.19
1588204800,2020-04-30 00:00:00,WAVES/USD,1.093,1.14,1.035,1.064,46527.07,42866.56
1588118400,2020-04-29 00:00:00,WAVES/USD,1.061,1.137,1.055,1.093,49718.86,45705.82
1588032000,2020-04-28 00:00:00,WAVES/USD,1.058,1.087,1.05,1.061,40568.81,38202.71
1587945600,2020-04-27 00:00:00,WAVES/USD,1.049,1.19,1.03,1.058,79537.01,72914.89
1587859200,2020-04-26 00:00:00,WAVES/USD,1.027,1.049,1.017,1.049,34257.15,33347.81
1587772800,2020-04-25 00:00:00,WAVES/USD,1.016,1.036,1.004,1.027,34800.59,34098.95
1587686400,2020-04-24 00:00:00,WAVES/USD,1.016,1.04,1.003,1.016,33843.64,33265.9
1587600000,2020-04-23 00:00:00,WAVES/USD,1.001,1.04,0.9956,1.016,41277.49,40676.45
1587513600,2020-04-22 00:00:00,WAVES/USD,1.002,1.023,0.9844,1.001,31462.96,31361.1
1587427200,2020-04-21 00:00:00,WAVES/USD,0.9941,1.014,0.9765,1.002,33178.22,33262.18
1587340800,2020-04-20 00:00:00,WAVES/USD,1.031,1.054,0.98,0.9941,41253.73,40268.7
1587254400,2020-04-19 00:00:00,WAVES/USD,1.059,1.06,1.025,1.031,35630.94,34271.82
1587168000,2020-04-18 00:00:00,WAVES/USD,1.015,1.068,1.015,1.059,38044.53,36673.92
1587081600,2020-04-17 00:00:00,WAVES/USD,1.034,1.042,1.012,1.015,35293.49,34352.12
1586995200,2020-04-16 00:00:00,WAVES/USD,1.019,1.052,0.9903,1.034,34657.99,33818.7
1586908800,2020-04-15 00:00:00,WAVES/USD,1.041,1.055,1.0,1.019,35250.24,34149.21
1586822400,2020-04-14 00:00:00,WAVES/USD,1.043,1.055,1.027,1.041,33164.66,31834.86
1586736000,2020-04-13 00:00:00,WAVES/USD,1.056,1.056,1.001,1.043,32903.95,31829.07
1586649600,2020-04-12 00:00:00,WAVES/USD,1.016,1.084,1.006,1.056,39031.43,37376.01
1586563200,2020-04-11 00:00:00,WAVES/USD,1.039,1.058,1.014,1.016,30844.79,29619.63
1586476800,2020-04-10 00:00:00,WAVES/USD,1.054,1.199,1.01,1.039,80503.49,74520.74
1586390400,2020-04-09 00:00:00,WAVES/USD,1.025,1.061,0.991,1.054,53674.82,52043.74
1586304000,2020-04-08 00:00:00,WAVES/USD,1.018,1.05,0.9956,1.025,39869.3,39196.07
1586217600,2020-04-07 00:00:00,WAVES/USD,0.9877,1.103,0.971,1.018,63906.71,61750.83
1586131200,2020-04-06 00:00:00,WAVES/USD,0.9607,1.005,0.9538,0.9877,52324.11,53218.29
1586044800,2020-04-05 00:00:00,WAVES/USD,0.9636,0.9788,0.9471,0.9607,33844.84,35178.82
1585958400,2020-04-04 00:00:00,WAVES/USD,0.9829,0.9976,0.958,0.9636,34237.95,35139.35
1585872000,2020-04-03 00:00:00,WAVES/USD,0.9943,1.02,0.961,0.9829,41485.99,41812.54
1585785600,2020-04-02 00:00:00,WAVES/USD,1.0,1.058,0.9723,0.9943,35088.2,34858.75
1585699200,2020-04-01 00:00:00,WAVES/USD,1.051,1.07,0.9484,1.0,41117.19,41277.51
1585612800,2020-03-31 00:00:00,WAVES/USD,0.8693,1.16,0.85,1.051,60275.25,61720.87
1585526400,2020-03-30 00:00:00,WAVES/USD,0.831,0.89,0.8132,0.8693,31657.41,37028.57
1585440000,2020-03-29 00:00:00,WAVES/USD,0.8551,0.8658,0.8132,0.831,30881.64,36528.73
1585353600,2020-03-28 00:00:00,WAVES/USD,0.8941,0.9116,0.84,0.8551,26603.61,30697.62
1585267200,2020-03-27 00:00:00,WAVES/USD,0.9338,0.95,0.888,0.8941,32378.91,34712.54
1585180800,2020-03-26 00:00:00,WAVES/USD,0.9344,0.9533,0.9202,0.9338,32821.87,35097.18
1585094400,2020-03-25 00:00:00,WAVES/USD,0.9711,0.9775,0.9305,0.9344,37386.38,39315.62
1585008000,2020-03-24 00:00:00,WAVES/USD,0.9611,0.9901,0.9416,0.9711,44987.82,46511.07
1584921600,2020-03-23 00:00:00,WAVES/USD,0.9107,1.006,0.9,0.9611,42436.97,44791.04
1584835200,2020-03-22 00:00:00,WAVES/USD,0.9693,1.05,0.8974,0.9107,36937.93,38903.76
1584748800,2020-03-21 00:00:00,WAVES/USD,0.9916,1.019,0.9176,0.9693,33924.07,34851.63
1584662400,2020-03-20 00:00:00,WAVES/USD,0.9991,1.124,0.91,0.9916,64708.21,63261.84
1584576000,2020-03-19 00:00:00,WAVES/USD,0.9356,1.078,0.924,0.9991,50580.97,50400.19
1584489600,2020-03-18 00:00:00,WAVES/USD,0.9288,1.005,0.85,0.9356,39923.47,44155.49
1584403200,2020-03-17 00:00:00,WAVES/USD,0.8086,1.002,0.804,0.9288,55061.35,62616.48
1584316800,2020-03-16 00:00:00,WAVES/USD,0.9496,0.9501,0.76,0.8086,43713.24,53189.18
1584230400,2020-03-15 00:00:00,WAVES/USD,0.8808,1.019,0.8766,0.9496,37050.41,39314.1
1584144000,2020-03-14 00:00:00,WAVES/USD,0.9524,0.9987,0.8831,0.9006,35230.52,37322.44
1584057600,2020-03-13 00:00:00,WAVES/USD,0.8891,1.19,0.6466,0.9524,54387.18,58495.45
1583971200,2020-03-12 00:00:00,WAVES/USD,1.402,1.426,0.87,0.8891,75342.07,67923.84
1583884800,2020-03-11 00:00:00,WAVES/USD,1.355,1.462,1.23,1.402,72748.95,53576.39
1583798400,2020-03-10 00:00:00,WAVES/USD,1.141,1.535,1.131,1.355,71248.42,55724.14
1583712000,2020-03-09 00:00:00,WAVES/USD,1.163,1.204,1.09,1.141,49476.07,42903.55
1583625600,2020-03-08 00:00:00,WAVES/USD,1.333,1.34,1.161,1.163,53822.87,43157.38
1583539200,2020-03-07 00:00:00,WAVES/USD,1.417,1.447,1.33,1.333,46603.26,33592.69
1583452800,2020-03-06 00:00:00,WAVES/USD,1.37,1.516,1.342,1.417,61933.75,43821.71
1583366400,2020-03-05 00:00:00,WAVES/USD,1.239,1.379,1.23,1.37,46013.86,36039.98
1583280000,2020-03-04 00:00:00,WAVES/USD,1.19,1.25,1.18,1.239,35312.07,29218.72
1583193600,2020-03-03 00:00:00,WAVES/USD,1.235,1.235,1.18,1.19,37739.15,31408.34
1583107200,2020-03-02 00:00:00,WAVES/USD,1.164,1.25,1.151,1.235,48971.7,40917.75
1583020800,2020-03-01 00:00:00,WAVES/USD,1.185,1.215,1.143,1.164,42918.52,36377.45
1582934400,2020-02-29 00:00:00,WAVES/USD,1.205,1.22,1.175,1.185,42464.24,35453.25
1582848000,2020-02-28 00:00:00,WAVES/USD,1.263,1.272,1.168,1.205,45643.54,37638.29
1582761600,2020-02-27 00:00:00,WAVES/USD,1.206,1.292,1.15,1.263,49656.9,40605.27
1582675200,2020-02-26 00:00:00,WAVES/USD,1.365,1.384,1.193,1.206,54336.19,41889.42
1582588800,2020-02-25 00:00:00,WAVES/USD,1.385,1.391,1.295,1.365,55093.81,41026.77
1582502400,2020-02-24 00:00:00,WAVES/USD,1.469,1.474,1.347,1.385,56782.66,39862.13
1582416000,2020-02-23 00:00:00,WAVES/USD,1.449,1.492,1.445,1.469,52830.35,36055.23
1582329600,2020-02-22 00:00:00,WAVES/USD,1.491,1.494,1.423,1.449,51542.09,35434.86
1582243200,2020-02-21 00:00:00,WAVES/USD,1.513,1.54,1.466,1.491,57953.56,38802.05
1582156800,2020-02-20 00:00:00,WAVES/USD,1.388,1.539,1.365,1.513,74405.7,50717.85
1582070400,2020-02-19 00:00:00,WAVES/USD,1.47,1.556,1.35,1.388,79103.79,53929.48
1581984000,2020-02-18 00:00:00,WAVES/USD,1.336,1.476,1.307,1.47,65986.14,46772.95
1581897600,2020-02-17 00:00:00,WAVES/USD,1.396,1.407,1.214,1.336,57295.57,43752.01
1581811200,2020-02-16 00:00:00,WAVES/USD,1.472,1.5,1.28,1.396,80321.87,57350.24
1581724800,2020-02-15 00:00:00,WAVES/USD,1.533,1.71,1.438,1.472,110538.03,69518.53
1581638400,2020-02-14 00:00:00,WAVES/USD,1.401,1.55,1.365,1.533,90482.6,61508.07
1581552000,2020-02-13 00:00:00,WAVES/USD,1.428,1.5,1.37,1.401,97266.52,68486.02
1581465600,2020-02-12 00:00:00,WAVES/USD,1.418,1.53,1.403,1.428,84896.64,57984.82
1581379200,2020-02-11 00:00:00,WAVES/USD,1.451,1.546,1.32,1.418,103165.67,72119.49
1581292800,2020-02-10 00:00:00,WAVES/USD,1.093,1.55,1.093,1.451,166276.16,129456.48
1581206400,2020-02-09 00:00:00,WAVES/USD,1.056,1.117,1.051,1.093,59275.95,54182.47
1581120000,2020-02-08 00:00:00,WAVES/USD,1.091,1.094,1.041,1.056,62010.49,58107.75
1581033600,2020-02-07 00:00:00,WAVES/USD,1.029,1.125,1.018,1.091,66596.23,61858.41
1580947200,2020-02-06 00:00:00,WAVES/USD,0.9918,1.05,0.9785,1.029,47749.4,47513.13
1580860800,2020-02-05 00:00:00,WAVES/USD,0.9719,1.015,0.9666,0.9918,45467.5,45847.66
1580774400,2020-02-04 00:00:00,WAVES/USD,0.9874,0.9975,0.9437,0.9719,38288.47,39163.43
1580688000,2020-02-03 00:00:00,WAVES/USD,0.9642,1.012,0.9534,0.9874,44670.96,45270.56
1580601600,2020-02-02 00:00:00,WAVES/USD,0.908,1.023,0.8998,0.9642,79830.21,84057.75
1580515200,2020-02-01 00:00:00,WAVES/USD,0.8866,0.915,0.8847,0.908,34218.46,38003.26
1580428800,2020-01-31 00:00:00,WAVES/USD,0.8681,0.9244,0.8625,0.8866,66246.79,74504.82
1580342400,2020-01-30 00:00:00,WAVES/USD,0.8765,0.8882,0.8611,0.8681,53326.32,60886.97
1580256000,2020-01-29 00:00:00,WAVES/USD,0.8945,0.905,0.876,0.8765,40179.82,45093.27
1580169600,2020-01-28 00:00:00,WAVES/USD,0.8841,0.9189,0.88,0.8945,38426.54,43081.92
1580083200,2020-01-27 00:00:00,WAVES/USD,0.8984,0.9049,0.8803,0.8841,31898.85,35750.43
1579996800,2020-01-26 00:00:00,WAVES/USD,0.8822,0.9152,0.879,0.8984,33909.24,38196.37
1579910400,2020-01-25 00:00:00,WAVES/USD,0.8845,0.8889,0.87,0.8822,29484.44,33450.73
1579824000,2020-01-24 00:00:00,WAVES/USD,0.8994,0.9148,0.87,0.8845,32956.06,37020.44
1579737600,2020-01-23 00:00:00,WAVES/USD,0.9081,0.9225,0.8639,0.8994,38480.63,43274.36
1579651200,2020-01-22 00:00:00,WAVES/USD,0.8957,0.9096,0.8789,0.9081,32224.98,36167.45
1579564800,2020-01-21 00:00:00,WAVES/USD,0.8941,0.9136,0.8872,0.8957,31934.54,35643.2
1579478400,2020-01-20 00:00:00,WAVES/USD,0.9186,0.937,0.8811,0.8941,45852.78,50592.13
1579392000,2020-01-19 00:00:00,WAVES/USD,0.9091,0.9232,0.8559,0.9186,48521.58,54585.83
1579305600,2020-01-18 00:00:00,WAVES/USD,0.9155,0.921,0.9,0.9091,38043.06,41828.51
1579219200,2020-01-17 00:00:00,WAVES/USD,0.901,0.9219,0.8957,0.9155,49954.02,55007.24
1579132800,2020-01-16 00:00:00,WAVES/USD,0.9142,0.9165,0.8812,0.901,40217.92,44923.45
1579046400,2020-01-15 00:00:00,WAVES/USD,0.8922,0.95,0.8812,0.9142,53237.91,58591.52
1578960000,2020-01-14 00:00:00,WAVES/USD,0.8991,0.91,0.88,0.8922,51066.69,57214.27
1578873600,2020-01-13 00:00:00,WAVES/USD,0.8775,0.915,0.872,0.8991,33427.13,37512.96
1578787200,2020-01-12 00:00:00,WAVES/USD,0.8907,0.9116,0.8753,0.8775,31859.44,35841.9
1578700800,2020-01-11 00:00:00,WAVES/USD,0.8525,0.9165,0.8347,0.8907,48453.0,55649.06
1578614400,2020-01-10 00:00:00,WAVES/USD,0.8564,0.8687,0.84,0.8525,32039.67,37414.74
1578528000,2020-01-09 00:00:00,WAVES/USD,0.8753,0.8958,0.8458,0.8564,33109.39,38230.35
1578441600,2020-01-08 00:00:00,WAVES/USD,0.9069,0.93,0.8,0.8753,42172.47,47783.84
1578355200,2020-01-07 00:00:00,WAVES/USD,0.9225,0.9599,0.901,0.9069,39976.67,43311.04
1578268800,2020-01-06 00:00:00,WAVES/USD,0.9227,0.9728,0.913,0.9225,41273.84,44172.73
1578182400,2020-01-05 00:00:00,WAVES/USD,0.9844,0.9873,0.9223,0.9227,42419.75,44720.75
1578096000,2020-01-04 00:00:00,WAVES/USD,0.997,1.062,0.92,0.9844,41970.22,42375.26
1578009600,2020-01-03 00:00:00,WAVES/USD,1.0,1.086,0.9711,0.997,46033.67,45200.88
1577923200,2020-01-02 00:00:00,WAVES/USD,1.097,1.108,1.0,1.0,48340.65,45593.12
1577836800,2020-01-01 00:00:00,WAVES/USD,1.052,1.151,1.046,1.097,49613.89,45619.78
1577750400,2019-12-31 00:00:00,WAVES/USD,1.08,1.12,1.03,1.052,45090.65,41629.85
1577664000,2019-12-30 00:00:00,WAVES/USD,1.04,1.151,1.01,1.08,53792.12,49713.85
1577577600,2019-12-29 00:00:00,WAVES/USD,1.089,1.1,1.0,1.04,46364.54,44336.36
1577491200,2019-12-28 00:00:00,WAVES/USD,0.9418,1.106,0.9305,1.089,58470.64,57481.69
1577404800,2019-12-27 00:00:00,WAVES/USD,0.9356,0.96,0.92,0.9418,9152.32,9807.37
1577318400,2019-12-26 00:00:00,WAVES/USD,0.893,0.98,0.89,0.9356,34567.93,37129.88
1577232000,2019-12-25 00:00:00,WAVES/USD,0.89,0.94,0.8896,0.893,22970.09,25190.72
1577145600,2019-12-24 00:00:00,WAVES/USD,0.9,0.965,0.8668,0.89,41517.92,46024.2
1577059200,2019-12-23 00:00:00,WAVES/USD,0.9056,0.977,0.8967,0.9,33292.92,35542.8
1576972800,2019-12-22 00:00:00,WAVES/USD,0.9551,0.98,0.9019,0.9056,39671.92,42376.35
1576886400,2019-12-21 00:00:00,WAVES/USD,0.9106,1.003,0.83,0.9551,58861.84,64462.8
1576800000,2019-12-20 00:00:00,WAVES/USD,0.9313,0.958,0.8968,0.9106,42872.23,46406.09
1576713600,2019-12-19 00:00:00,WAVES/USD,0.9108,1.004,0.8513,0.9313,46084.74,49200.8
1576627200,2019-12-18 00:00:00,WAVES/USD,0.9423,0.961,0.7735,0.9108,65822.99,74115.15
1576540800,2019-12-17 00:00:00,WAVES/USD,0.82,0.99,0.8067,0.9423,67749.2,74556.62
1576454400,2019-12-16 00:00:00,WAVES/USD,0.7535,0.909,0.7277,0.82,67965.03,83342.02
1576368000,2019-12-15 00:00:00,WAVES/USD,0.7104,0.7592,0.6799,0.7535,34193.79,46964.66
1576281600,2019-12-14 00:00:00,WAVES/USD,0.6525,0.7329,0.6031,0.7104,29152.32,43011.19
1576195200,2019-12-13 00:00:00,WAVES/USD,0.652,0.7233,0.62,0.6525,29749.09,45187.79
1576108800,2019-12-12 00:00:00,WAVES/USD,0.6052,0.689,0.6,0.652,28302.49,43396.33
1576022400,2019-12-11 00:00:00,WAVES/USD,0.5475,0.6922,0.547,0.6052,35307.33,57735.25
1575936000,2019-12-10 00:00:00,WAVES/USD,0.586,0.59,0.5416,0.5475,23733.82,42431.85
1575849600,2019-12-09 00:00:00,WAVES/USD,0.6062,0.6071,0.5814,0.586,20110.8,33868.98
1575763200,2019-12-08 00:00:00,WAVES/USD,0.5949,0.6146,0.587,0.6062,20178.3,33835.77
1575676800,2019-12-07 00:00:00,WAVES/USD,0.5876,0.6048,0.5872,0.5949,20129.91,33796.21
1575590400,2019-12-06 00:00:00,WAVES/USD,0.5818,0.6218,0.571,0.5876,21540.57,36752.75
1575504000,2019-12-05 00:00:00,WAVES/USD,0.5823,0.5931,0.5727,0.5818,19774.53,34068.84
1575417600,2019-12-04 00:00:00,WAVES/USD,0.6107,0.6206,0.5679,0.5823,20634.29,34462.82
1575331200,2019-12-03 00:00:00,WAVES/USD,0.6195,0.6313,0.6042,0.6107,20441.46,33086.35
1575244800,2019-12-02 00:00:00,WAVES/USD,0.6355,0.6445,0.6125,0.6195,20957.24,33575.18
1575158400,2019-12-01 00:00:00,WAVES/USD,0.6275,0.6431,0.605,0.6355,23141.75,37239.24
1575072000,2019-11-30 00:00:00,WAVES/USD,0.6496,0.655,0.6207,0.6275,22550.85,35209.8
1574985600,2019-11-29 00:00:00,WAVES/USD,0.6391,0.6645,0.6313,0.6496,22837.13,35435.03
1574899200,2019-11-28 00:00:00,WAVES/USD,0.6339,0.6529,0.6257,0.6391,21865.97,34201.82
1574812800,2019-11-27 00:00:00,WAVES/USD,0.6292,0.6461,0.5968,0.6339,21903.49,35027.24
1574726400,2019-11-26 00:00:00,WAVES/USD,0.6252,0.6348,0.6119,0.6292,20566.77,33070.82
1574640000,2019-11-25 00:00:00,WAVES/USD,0.6163,0.6341,0.5695,0.6252,24477.5,40272.04
1574553600,2019-11-24 00:00:00,WAVES/USD,0.6701,0.6705,0.6158,0.6163,24592.33,38127.05
1574467200,2019-11-23 00:00:00,WAVES/USD,0.6679,0.6726,0.6486,0.6701,23331.89,35415.23
1574380800,2019-11-22 00:00:00,WAVES/USD,0.6845,0.7171,0.623,0.6679,26451.9,39136.28
1574294400,2019-11-21 00:00:00,WAVES/USD,0.7334,0.7401,0.672,0.6845,27609.35,39099.56
1574208000,2019-11-20 00:00:00,WAVES/USD,0.7475,0.7499,0.7327,0.7334,28328.85,38200.24
1574121600,2019-11-19 00:00:00,WAVES/USD,0.7604,0.7638,0.73,0.7475,26878.57,36116.15
1574035200,2019-11-18 00:00:00,WAVES/USD,0.7948,0.8038,0.7414,0.7604,30561.93,38850.71
1573948800,2019-11-17 00:00:00,WAVES/USD,0.7942,0.801,0.788,0.7948,26467.23,33289.73
1573862400,2019-11-16 00:00:00,WAVES/USD,0.7959,0.7977,0.7899,0.7942,26967.16,33977.56
1573776000,2019-11-15 00:00:00,WAVES/USD,0.7909,0.8249,0.7877,0.7959,29379.47,36801.71
1573689600,2019-11-14 00:00:00,WAVES/USD,0.8092,0.8098,0.7878,0.7909,29409.53,36964.01
1573603200,2019-11-13 00:00:00,WAVES/USD,0.7938,0.8097,0.7915,0.8092,26836.2,33711.88
